sample_accession	run_accession	assembly_accession	assembly_seqkit_sum	asm_pipe_filter	asm_fasta_on_osf	dataset	scientific_name	sylph_species_pre_202505	in_hq_pre_202505	sylph_species	sylph_filter	hq_filter	osf_tarball_filename	osf_tarball_url	aws_url	comments
SAMN08707727	SRR8252908	ERZ25488604	seqkit.v0.1_DLS_k0_c89eef6f1aa9d10af33c25c14544fff6	PASS	1	r0.2	Nitrosomonas supralitoralis	Nitrosomonas supralitoralis	T	Nitrosomonas supralitoralis	PASS	PASS	atb.assembly.r0.2.batch.125.tar.xz	https://osf.io/download/6671714977ff4c5f6ce045de/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08707727.fa.gz	None
SAMN08717810	SRR9062699	ERZ25488685	seqkit.v0.1_DLS_k0_da057925fe097242af81bbc4a0614b32	PASS	1	r0.2	Vagococcus humatus	Vagococcus_C humatus	T	Vagococcus_C humatus	PASS	PASS	atb.assembly.r0.2.batch.147.tar.xz	https://osf.io/download/6671807d0f8c8017ff3c98dd/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08717810.fa.gz	None
SAMN08720249	SRR7758220	ERZ8498889	seqkit.v0.1_DLS_k0_ab4ee47ccc0c79b0eddb8ba5398e9fa8	PASS	1	661k	Peterkaempfera bronchialis	Streptomyces_D bronchialis	T	Streptomyces_D bronchialis	PASS	PASS	atb.assembly.r0.2.batch.144.tar.xz	https://osf.io/download/667180c565e1de5ec7893fee/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08720249.fa.gz	None
SAMN08729581	SRR7643104	ERZ8499084	seqkit.v0.1_DLS_k0_4d791faa8293f901a9b7507aaac8541c	META_FAIL	1	661k	unknown	Xanthomonas oryzae	T	unknown	SYLPH_RESULTS_FAIL	META_FAIL,SYLPH_RESULTS_FAIL	atb.assembly.r0.2.batch.663.tar.xz	https://osf.io/download/667299fbb5a03600a89ff1da/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08729581.fa.gz	Run(s) passed 661k metadata checks, but not AllTheBacteria checks
SAMN08731601	SRR8733510	ERZ25481641	seqkit.v0.1_DLS_k0_560df98b2035b1b69c7a5b1cb33f7c1d	PASS	1	r0.2	Mesorhizobium loti	Sinorhizobium meliloti	T	Sinorhizobium meliloti	PASS	PASS	atb.assembly.r0.2.batch.549.tar.xz	https://osf.io/download/6672fde0e02bac00eeb21fd7/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08731601.fa.gz	None
SAMN08769261	SRR7082113	ERZ26861161	seqkit.v0.1_DLS_k0_16a2fafb4c7ae2d00cce0bf76354e262	PASS	1	661k	Intestinimonas butyriciproducens	Intestinimonas butyriciproducens	T	Intestinimonas butyriciproducens	PASS	PASS	atb.assembly.r0.2.batch.115.tar.xz	https://osf.io/download/6hxgz/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769261.fa.gz	None
SAMN08769262	SRR7082115	ERZ26865929	seqkit.v0.1_DLS_k0_334bfb5bed994e97116c37d822c20f65	PASS	1	661k	Falsochrobactrum ovis	Falsochrobactrum ovis	T	Falsochrobactrum ovis	PASS	PASS	atb.assembly.r0.2.batch.111.tar.xz	https://osf.io/download/66716a12d835c439cd4ce3c5/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769262.fa.gz	None
SAMN08769263	SRR7082068	ERZ26860896	seqkit.v0.1_DLS_k0_16b56e672f89ea6c35de712787038897	PASS	1	661k	Convivina intestini	Convivina intestini	T	Convivina intestini	PASS	PASS	atb.assembly.r0.2.batch.106.tar.xz	https://osf.io/download/66715ddd77ff4c5f4fe048a0/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769263.fa.gz	None
SAMN08769264	SRR7081816	ERZ26866062	seqkit.v0.1_DLS_k0_62b72fd19e930ebdbe75a3263f586064	PASS	1	661k	Acholeplasma laidlawii	Acholeplasma laidlawii	T	Acholeplasma laidlawii	PASS	PASS	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769264.fa.gz	None
SAMN08769265	SRR7084470	ERZ26861605	seqkit.v0.1_DLS_k0_89db2a5eec4f19b4b76378203dc39e60	PASS	1	661k	Agathobaculum butyriciproducens	Agathobaculum butyriciproducens	T	Agathobaculum butyriciproducens	PASS	PASS	atb.assembly.r0.2.batch.94.tar.xz	https://osf.io/download/66715576d835c439ba4cdfdf/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769265.fa.gz	None
SAMN08769266	SRR7081643	ERZ26859588	seqkit.v0.1_DLS_k0_c11e5866ca454e0bf3773d59631f497b	PASS	1	661k	Yokenella regensburgei	Yokenella regensburgei	T	Yokenella regensburgei	PASS	PASS	atb.assembly.r0.2.batch.150.tar.xz	https://osf.io/download/f8asm/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769266.fa.gz	None
SAMN08769267	SRR7081628	ERZ26860308	seqkit.v0.1_DLS_k0_47fa59b542a48aee075dc7cb2a5554d2	PASS	1	661k	Bacteroides galacturonicus	Lachnospira rogosae	T	Lachnospira rogosae	PASS	PASS	atb.assembly.r0.2.batch.116.tar.xz	https://osf.io/download/66716aa00f8c8017e73c917a/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769267.fa.gz	None
SAMN08769559	SRR7084654	ERZ26862419	seqkit.v0.1_DLS_k0_879e3de01662834ffc5500bf88d23bb9	PASS	1	661k	Frischella perrara	Frischella perrara	T	Frischella perrara	PASS	PASS	atb.assembly.r0.2.batch.112.tar.xz	https://osf.io/download/66716a780f8c8017dc3c9cdc/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769559.fa.gz	None
SAMN08769560	SRR7082116	ERZ26866144	seqkit.v0.1_DLS_k0_6e703a981462bd1e802c38a091c6de5e	PASS	1	661k	Balneicella halophila	Balneicella halophila	T	Balneicella halophila	PASS	PASS	atb.assembly.r0.2.batch.98.tar.xz	https://osf.io/download/667155ed6b6c8e341b04ce11/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769560.fa.gz	None
SAMN08769561	SRR7084473	ERZ26864788	seqkit.v0.1_DLS_k0_c3dda45354ddeb647d86cf4de3a36281	PASS	1	661k	Acidipila rosea	Acidipila rosea	T	Acidipila rosea	PASS	PASS	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769561.fa.gz	None
SAMN08769562	SRR7084466	ERZ26862791	seqkit.v0.1_DLS_k0_4bff90f8626c2c506ca3a5419ffaabc9	PASS	1	661k	Hallella colorans	Prevotella colorans	T	Prevotella colorans	PASS	PASS	atb.assembly.r0.2.batch.129.tar.xz	https://osf.io/download/rnqba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769562.fa.gz	None
SAMN08769563	SRR7081813	ERZ26862873	seqkit.v0.1_DLS_k0_41ecb08f07339da0c7862df914e04b38	PASS	1	661k	Oceanotoga teriensis	Oceanotoga teriensis	T	Oceanotoga teriensis	PASS	PASS	atb.assembly.r0.2.batch.125.tar.xz	https://osf.io/download/6671714977ff4c5f6ce045de/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769563.fa.gz	None
SAMN08769564	SRR7081631	ERZ26864839	seqkit.v0.1_DLS_k0_fb08f4251945b41f251aea08af5f7144	PASS	1	661k	Ezakiella coagulans	Ezakiella coagulans	T	Ezakiella coagulans	PASS	PASS	atb.assembly.r0.2.batch.111.tar.xz	https://osf.io/download/66716a12d835c439cd4ce3c5/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769564.fa.gz	None
SAMN08769565	SRR7082118	ERZ26863313	seqkit.v0.1_DLS_k0_e20a4175194ec6d185afffe606585275	PASS	1	661k	Porphyromonas loveana	Porphyromonas loveana	T	Porphyromonas loveana	PASS	PASS	atb.assembly.r0.2.batch.129.tar.xz	https://osf.io/download/rnqba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769565.fa.gz	None
SAMN08769566	SRR7082117	ERZ26861308	seqkit.v0.1_DLS_k0_53b625b6d1a07701b51a6561ecfe786a	PASS	1	661k	Murimonas intestini	Murimonas intestini	T	Murimonas intestini	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769566.fa.gz	None
SAMN08769567	SRR7081640	ERZ26860180	seqkit.v0.1_DLS_k0_3046df1cd7a2ccba53ea6fb95d2c1682	PASS	1	661k	Methylobacterium organophilum;Methylobacterium radiotolerans	Methylobacterium radiotolerans	T	Methylobacterium radiotolerans	PASS	PASS	atb.assembly.r0.2.batch.121.tar.xz	https://osf.io/download/667170db65e1de5eb0893e12/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769567.fa.gz	None
SAMN08769568	SRR7081655	ERZ26859674	seqkit.v0.1_DLS_k0_b1dc53fbe54af6d9e0fe3a00ff50a2ed	PASS	1	661k	Azoarcus indigens	Azoarcus indigens	T	Azoarcus indigens	PASS	PASS	atb.assembly.r0.2.batch.96.tar.xz	https://osf.io/download/667155b965e1de5e8b893c9b/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769568.fa.gz	None
SAMN08769570	SRR7084651	ERZ26860208	seqkit.v0.1_DLS_k0_e8608ac795828ae6e9bd475e641cb10a	PASS	1	661k	Gilliamella apicola	Gilliamella apicola	T	Gilliamella apicola	PASS	PASS	atb.assembly.r0.2.batch.113.tar.xz	https://osf.io/download/66716a366b6c8e342a04d089/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769570.fa.gz	None
SAMN08769587	SRR7081626	ERZ26865415	seqkit.v0.1_DLS_k0_794724b8a26d19866c9dfb154f413eb5	PASS	1	661k	Kushneria sinocarnis	Kushneria sinocarnis	T	Kushneria sinocarnis	PASS	PASS	atb.assembly.r0.2.batch.116.tar.xz	https://osf.io/download/66716aa00f8c8017e73c917a/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769587.fa.gz	None
SAMN08769588	SRR7081608	ERZ26863276	seqkit.v0.1_DLS_k0_b4127f4921933bbb8fa97906bf414d24	PASS	1	661k	Sphaerotilus hippei	Sphaerotilus hippei	T	Sphaerotilus hippei	PASS	PASS	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769588.fa.gz	None
SAMN08769589	SRR7081653	ERZ26864024	seqkit.v0.1_DLS_k0_55caea19fa76f7ecffcaba4fa8d7fee0	PASS	1	661k	Chelatococcus asaccharovorans	Chelatococcus asaccharovorans	T	Chelatococcus asaccharovorans	PASS	PASS	atb.assembly.r0.2.batch.104.tar.xz	https://osf.io/download/mp4hs/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769589.fa.gz	None
SAMN08769590	SRR7081651	ERZ26862135	seqkit.v0.1_DLS_k0_805bb9b862a322c5bd7923aa027d4bb2	PASS	1	661k	Mycoplana dimorpha	Mycoplana dimorpha	T	Mycoplana dimorpha	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769590.fa.gz	None
SAMN08769610	SRR7081598	NA	seqkit.v0.1_DLS_k0_de37f1163579d26f68f8c0c30f3ac9f1	META_FAIL	1	661k	Williamsia muralis	Williamsia muralis	T	Williamsia muralis	PASS	META_FAIL	atb.assembly.r0.2.batch.148.tar.xz	https://osf.io/download/6671805c65e1de5ecb893d4c/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769610.fa.gz	Run(s) passed 661k metadata checks, but not AllTheBacteria checks
SAMN08769611	SRR7081616	ERZ26859325	seqkit.v0.1_DLS_k0_4e9b6fae0e82a045ca5ca5b9824f0a8e	PASS	1	661k	Thermovibrio guaymasensis	Thermovibrio guaymasensis	T	Thermovibrio guaymasensis	PASS	PASS	atb.assembly.r0.2.batch.146.tar.xz	https://osf.io/download/667180950f8c8017fa3c9543/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769611.fa.gz	None
SAMN08769612	SRR7081674	ERZ26860708	seqkit.v0.1_DLS_k0_5c423e01967a92ed89dcf9d09e7aa1aa	PASS	1	661k	Salmonella enterica	Salmonella enterica	T	Salmonella enterica	PASS	PASS	atb.assembly.r0.2.batch.488.tar.xz	https://osf.io/download/66731a7f0f8c801b223c9223/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769612.fa.gz	None
SAMN08769613	SRR7081809	ERZ26859751	seqkit.v0.1_DLS_k0_1392a03c760d09e4f503d4af82da75e6	PASS	1	661k	Plasticicumulans acidivorans	Plasticicumulans acidivorans	T	Plasticicumulans acidivorans	PASS	PASS	atb.assembly.r0.2.batch.129.tar.xz	https://osf.io/download/rnqba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769613.fa.gz	None
SAMN08769614	SRR7081612	ERZ26860186	seqkit.v0.1_DLS_k0_362c968f34e9b67d43d23d331bfa606a	PASS	1	661k	Acidovorax defluvii	Acidovorax defluvii	T	Acidovorax defluvii	PASS	PASS	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769614.fa.gz	None
SAMN08769778	SRR7081642	ERZ26863976	seqkit.v0.1_DLS_k0_70cf65ad51199b53bf08a32203c3c4ec	PASS	1	661k	Maricaulis maris	Maricaulis maris	T	Maricaulis maris	PASS	PASS	atb.assembly.r0.2.batch.120.tar.xz	https://osf.io/download/6671706965e1de5eb5893baa/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769778.fa.gz	None
SAMN08769784	SRR7084463	ERZ26866119	seqkit.v0.1_DLS_k0_fa15a7f9de2579165f0702e28e95bcde	PASS	1	661k	Marinobacter nauticus	Marinobacter nauticus	T	Marinobacter nauticus	PASS	PASS	atb.assembly.r0.2.batch.120.tar.xz	https://osf.io/download/6671706965e1de5eb5893baa/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08769784.fa.gz	None
SAMN08769895	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769896	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769897	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769898	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769899	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769900	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769901	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769902	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769904	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769905	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769906	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769907	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769908	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769909	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769910	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769911	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769912	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769913	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769914	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769915	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769916	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769917	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769919	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769920	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769921	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769922	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769923	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769924	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769926	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769927	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769928	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769929	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769930	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769931	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769932	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769933	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769934	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769935	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769936	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769937	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769938	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769939	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769940	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769941	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769942	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769943	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769944	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769945	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769946	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769947	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769948	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769950	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769951	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769952	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769953	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769954	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769955	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769956	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769957	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769958	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769959	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769960	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769962	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769963	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769964	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769965	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769966	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769967	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769968	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769969	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769970	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769971	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769972	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769973	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769974	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769976	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769977	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769978	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769979	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769980	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769981	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769982	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769983	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769985	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769986	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769987	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769988	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769989	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769990	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769991	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769992	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769993	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769994	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769995	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769996	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769997	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08769998	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN08770120	SRR7081650	ERZ26861505	seqkit.v0.1_DLS_k0_7934142fc4772228a1e6fd2f8934573a	PASS	1	661k	Pseudaminobacter salicylatoxidans	Pseudaminobacter salicylatoxidans	T	Pseudaminobacter salicylatoxidans	PASS	PASS	atb.assembly.r0.2.batch.130.tar.xz	https://osf.io/download/66717bbfd835c439ef4cdeec/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN08770120.fa.gz	None
